"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Very grateful for the service of our veterans, and so humbled by their bravery and sacrifice.… https://t.co/iiNOykWhpK",FALSE,1174,NA,2017-11-11 22:59:59,TRUE,NA,"929483875549454336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",99,FALSE,FALSE,NA,NA
"@Benioff Thanks for all your efforts here Marc!",FALSE,224,"Benioff",2017-11-10 19:27:40,FALSE,"928854763906613248","929068056638189569","22330739","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",5,FALSE,FALSE,NA,NA
"@IISuperwomanII Great chatting with you as well and I'm pretty sure my kids think your job is a lot cooler than mine:)",FALSE,2681,"Lilly",2017-11-03 22:32:39,FALSE,"926564462449934336","926577895132225536","210238655","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",180,FALSE,FALSE,NA,NA
"Such an honor to host you at the Googleplex today, Taoiseach @campaignforleo! Unfortunately we don't have red carpe… https://t.co/HO7J6UBGiL",FALSE,2455,NA,2017-11-03 05:11:02,TRUE,NA,"926315761337094144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",238,FALSE,FALSE,NA,NA
"So sad to see the senseless loss of lives in NYC, thoughts and prayers with everyone affected there. Gratitude to N… https://t.co/2KWctTQVGf",FALSE,2759,NA,2017-11-01 02:32:46,TRUE,NA,"925551159195996160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",310,FALSE,FALSE,NA,NA
"Will drop everything else we are doing and address on Monday:) if folks can agree on the correct way to do this! https://t.co/dXRuZnX1Ag",FALSE,42226,NA,2017-10-29 04:06:23,FALSE,NA,"924487551372615680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",15635,FALSE,FALSE,NA,NA
"RT @Google: Supporting those affected by California fires with a $1M @googleorg grant, SOS Alerts and efforts on the ground. https://t.co/e…",FALSE,0,NA,2017-10-14 01:36:43,FALSE,NA,"919014071386628096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",185,TRUE,FALSE,NA,NA
"To me Pittsburgh is a special place - first city I saw in America when I came here years ago. In fact, It was the 1… https://t.co/D3gxg4FXVy",FALSE,4362,NA,2017-10-13 04:22:53,TRUE,NA,"918693498001297408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",558,FALSE,FALSE,NA,NA
"RT @YouTube: 130M girls don't have access to education. YouTube's @SusanWojcicki + @thephysicsgirl want your help changing that <U+2192> https://t…",FALSE,0,NA,2017-10-11 23:11:54,FALSE,NA,"918252848709763072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",155,TRUE,FALSE,NA,NA
"Our hearts are with everyone who has been affected by the California wildfires, and we're grateful for the tireless… https://t.co/8Zwt9vVQZD",FALSE,1254,NA,2017-10-11 20:26:23,TRUE,NA,"918211197559812096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",136,FALSE,FALSE,NA,NA
"As a company we're committed to sustainability and reducing our environmental footprint. This is our 10th year of c… https://t.co/GsiNHnBYeH",FALSE,2229,NA,2017-10-10 17:15:25,TRUE,NA,"917800749626564608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",472,FALSE,FALSE,NA,NA
"@dannysullivan We're excited, look forward to working together!",FALSE,328,"dannysullivan",2017-10-07 22:14:01,FALSE,"916348198293090304","916788733856247809","858051","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",9,FALSE,FALSE,NA,NA
"RT @davidfolkenflik: Here's a simple and elegant advance obituary written by its subject, the CNN/Money editor @mxmooney, who has died. htt…",FALSE,0,NA,2017-10-07 03:22:29,FALSE,NA,"916503973791596544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",521,TRUE,FALSE,NA,NA
"@KatieS @Google @othman @eladgil :)",FALSE,36,"KatieS",2017-10-06 21:51:08,FALSE,"916370130690498560","916420586410188802","94143715","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",0,FALSE,FALSE,NA,NA
"@othman @Color Thanks so much for the invite. So inspired by @Color's mission and the work you guys are doing. Keep building:)",FALSE,158,"othman",2017-10-06 21:47:28,FALSE,"916375852194996224","916419663206027264","20495814","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",4,FALSE,FALSE,NA,NA
"@DaveLeeBBC I remember Beckham's red card against Argentina in France 98, don't blame you",FALSE,259,"DaveLeeFT",2017-10-06 06:32:57,FALSE,"916185621839831040","916189516678889472","1251785912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",9,FALSE,FALSE,NA,NA
"Big congrats to Diane Greene on her Technical Leadership ABIE award at #GHC17! So proud to see her and @drfeifei sh… https://t.co/Pq4sALGTdU",FALSE,1058,NA,2017-10-06 01:38:37,TRUE,NA,"916115445005959168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",141,FALSE,FALSE,NA,NA
"Taking my Pixel 2 for a spin on a beautiful SF day :) #nofilter #madebyGoogle https://t.co/SpDLHC6U5x",FALSE,10323,NA,2017-10-04 22:38:22,FALSE,NA,"915707695277080576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",1048,FALSE,FALSE,NA,NA
"@Bob_Holtzman Thank you for capturing the inspiring story",FALSE,114,"Bob_Holtzman",2017-10-04 21:58:02,FALSE,"915624251465650176","915697546613231616","494111648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",3,FALSE,FALSE,NA,NA
"RT @stshank: Watch Google Assistant on a Pixelbook successfully identify a great egret in my @Flickr photostream. #madebygoogle https://t.c…",FALSE,0,NA,2017-10-04 21:54:52,FALSE,NA,"915696749657726976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",106,TRUE,FALSE,NA,NA
"@getpeid <U+0001F64F>",FALSE,149,"getpeid",2017-10-04 21:52:43,FALSE,"915643863527776258","915696207128780800","41777199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",5,FALSE,FALSE,NA,NA
"RT @DeepMindAI: Last year WaveNet was a research project, today it launches in the @Google Assistant https://t.co/CuRBl92Hy2 https://t.co/X…",FALSE,0,NA,2017-10-04 19:22:59,FALSE,NA,"915658527066144768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",504,TRUE,FALSE,NA,NA
"RT @mhelft: Live Blog: Pixel 2 and Pixel 2 XL available starting at $649 and $849 with preorders today -- camera looks amazing https://t.co…",FALSE,0,NA,2017-10-04 18:08:22,FALSE,NA,"915639748919664640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",59,TRUE,FALSE,NA,NA
"RT @mat: We spent some time with Google’s new “Clips” camera, here’s what you need to know: https://t.co/7cUSs2ZtsS",FALSE,0,NA,2017-10-04 18:06:38,FALSE,NA,"915639310736486400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",68,TRUE,FALSE,NA,NA
"Looking good @MKBHD https://t.co/MquCnxGSFp",FALSE,8915,NA,2017-10-04 18:05:33,FALSE,NA,"915639040975659008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",826,FALSE,FALSE,NA,NA
"Thanks for the thoughtful conversation @backlon https://t.co/oyc4NGCpc9",FALSE,853,NA,2017-10-04 18:02:52,FALSE,NA,"915638365176733697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",58,FALSE,FALSE,NA,NA
"Best camera ever on a smartphone. Highest ever DXOMARK score of 98. Power of AI+Software+Hardware! https://t.co/EGYWB7zWAC",FALSE,3296,NA,2017-10-04 17:30:22,FALSE,NA,"915630184543412225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",768,FALSE,FALSE,NA,NA
"RT @WIRED: Today's the day. The #MadeByGoogle event promises some big announcements, and we're live blogging it all right here https://t.co…",FALSE,0,NA,2017-10-04 15:30:45,FALSE,NA,"915600083445456897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",113,TRUE,FALSE,NA,NA
"RT @mhelft: Live Blog: Meet Google's New Phones, Smart Speakers And Chromebook https://t.co/ecrXG57Qmz",FALSE,0,NA,2017-10-04 15:28:49,FALSE,NA,"915599597371768833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",39,TRUE,FALSE,NA,NA
"RT @donal888: My New York Times obit on former Intel CEO Paul Otellini. https://t.co/kifiMFPfMP",FALSE,0,NA,2017-10-04 00:08:02,FALSE,NA,"915367875384188928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",47,TRUE,FALSE,NA,NA
"Saddened by the passing of Paul Otellini. He was an amazing leader and technologist, and we were so fortunate to ha… https://t.co/FYoZzUoac4",FALSE,917,NA,2017-10-03 19:19:14,TRUE,NA,"915295195213684736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",150,FALSE,FALSE,NA,NA
"RT @Google: To inspire teens to code the future, @madewithcode is teaming up with @Snapchat for a first-of-its-kind project <U+2192> https://t.co/…",FALSE,0,NA,2017-09-28 19:15:11,FALSE,NA,"913482237651255296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",207,TRUE,FALSE,NA,NA
"@lexnfx @Google Much better than 101:)",FALSE,341,"lexnfx",2017-09-27 23:02:22,FALSE,"913174071600308224","913177020925755392","19478716","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",36,FALSE,FALSE,NA,NA
"Much has changed in 19 years, but one thing that hasn't is our deep focus on making information universally accessi… https://t.co/VljOiDnAev",FALSE,4985,NA,2017-09-27 22:47:54,TRUE,NA,"913173380194484224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",841,FALSE,FALSE,NA,NA
"Our hearts are with those affected by #HurricaneMaria. We’re committing $1M to support relief &amp; recovery efforts https://t.co/o54FvP6NBh",FALSE,1494,NA,2017-09-26 19:27:49,FALSE,NA,"912760640330010624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",253,FALSE,FALSE,NA,NA
"@Xavier_Bettel Great to have you at the Googleplex, Prime Minister Bettel!",FALSE,237,"Xavier_Bettel",2017-09-22 02:01:42,FALSE,"910924409745133569","911047824074170369","173929268","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",7,FALSE,FALSE,NA,NA
"Our hearts are with the people of Mexico after the devastating earthquake. We're committing $1M to aid in recovery efforts #FuerzaMéxico",FALSE,16164,NA,2017-09-20 15:04:37,FALSE,NA,"910520077803384832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",5283,FALSE,FALSE,NA,NA
"@GoogleIndia @RajanAnandan @TezbyGoogle @caesars @narendramodi @arunjaitley We hope that the launch of @TezByGoogle… https://t.co/7DlrThAVLM",FALSE,599,"GoogleIndia",2017-09-19 04:20:14,TRUE,"909674767413686272","909995524211666945","94530194","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",174,FALSE,FALSE,NA,NA
"@CarylStern @UNICEF @Google We're happy to support the great work @UNICEF is doing to help those in need",FALSE,250,"CarylStern",2017-09-13 20:33:43,FALSE,"908007706858070016","908066183290667008","34921348","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",14,FALSE,FALSE,NA,NA
"Millions of people have been impacted by #Irma. We're continuing our support &amp; matching donations up to $1M https://t.co/xR7HJSlZ2M",FALSE,1797,NA,2017-09-12 20:28:17,FALSE,NA,"907702428195270657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",324,FALSE,FALSE,NA,NA
"RT @TechCrunch: Google says its Safe Browsing tool now protects over 3 billion devices https://t.co/jXgpCJJa0V",FALSE,0,NA,2017-09-12 04:01:31,FALSE,NA,"907454099347533824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",107,TRUE,FALSE,NA,NA
"Dreamers are our neighbors, our friends and our co-workers. This is their home. Congress needs to act now to #DefendDACA. #WithDreamers",FALSE,12190,NA,2017-09-05 15:28:31,FALSE,NA,"905090271494365186",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",3968,FALSE,FALSE,NA,NA
"@iamsrk @TedTalksIndia <U+0001F64F> Always fun talking to you @iamsrk - next time let's do it in person!:)",FALSE,2877,"iamsrk",2017-09-04 06:57:37,FALSE,"903907580023521281","904599312193040386","101311381","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",1036,FALSE,FALSE,NA,NA
"RT @chrislhayes: A human chain of rescue is honestly one of the most concrete and sublime examples of human solidarity I can imagine. https…",FALSE,0,NA,2017-08-31 05:15:18,FALSE,NA,"903124013429305344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",3627,TRUE,FALSE,NA,NA
"Our thoughts are with the millions of people affected by severe flooding in South Asia. We’re committing $1M to help https://t.co/Z0mJ5aKtKy",FALSE,4204,NA,2017-08-31 01:20:24,FALSE,NA,"903064898212474881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",815,FALSE,FALSE,NA,NA
"Our thoughts are with the victims of #HurricaneHarvey - please help support the relief effort if you can https://t.co/jBvfpOtmAh",FALSE,836,NA,2017-08-29 19:44:09,FALSE,NA,"902617889261273088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",157,FALSE,FALSE,NA,NA
"RT @Google: Stay informed about #Harvey with SOS Alerts in Search and learn more about resources and support from Google <U+2192> https://t.co/3Rk…",FALSE,0,NA,2017-08-27 21:07:49,FALSE,NA,"901914168248352768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",218,TRUE,FALSE,NA,NA
"So many uplifting stories at such a difficult time in Houston. Thoughts and prayers with everyone #Houston https://t.co/XovY884kDU",FALSE,791,NA,2017-08-27 21:03:56,FALSE,NA,"901913193873674240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",151,FALSE,FALSE,NA,NA
"RT @nealmohan: YouTube Go, our app built from the ground up for the next generation of YT users, is coming to #Indonesia #Google4ID! https:…",FALSE,0,NA,2017-08-25 20:22:25,FALSE,NA,"901177970340970496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",29,TRUE,FALSE,NA,NA
"@KDTrey5 @YouTube Good to have you, KD!",FALSE,158,"KDTrey5",2017-08-22 22:48:22,FALSE,"900116952076570624","900127532858593281","35936474","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",5,FALSE,FALSE,NA,NA
"Really cool to see! https://t.co/PrytrsuRxZ",FALSE,831,NA,2017-08-22 01:09:36,FALSE,NA,"899800690159042560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",85,FALSE,FALSE,NA,NA
"RT @Android: Android meets @Oreo for the sweetest treat yet. #AndroidOreo is smarter, faster, &amp; more powerful. Open Wonder: https://t.co/QO…",FALSE,0,NA,2017-08-21 18:54:22,FALSE,NA,"899706258659262464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",4499,TRUE,FALSE,NA,NA
"RT @SusanWojcicki: The #SolarEclipse2017 is happening now! Watch via @NASA's livestream on @YouTube here: https://t.co/yUNARnN5bx",FALSE,0,NA,2017-08-21 17:36:10,FALSE,NA,"899686577361825792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",80,TRUE,FALSE,NA,NA
"RT @googlemaps: #SolarEclipse2017 #OnGoogleMaps

Here's a List of a few places to catch the #SolarEclipse's Path of Totality: https://t.co/…",FALSE,0,NA,2017-08-21 15:31:39,FALSE,NA,"899655244899954688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",191,TRUE,FALSE,NA,NA
"Jeffree trying on his #Eclipse2017 glasses. I think I might be a bit more excited than him :) https://t.co/FX5pRRNzNp",FALSE,1767,NA,2017-08-21 14:55:10,FALSE,NA,"899646061349748736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",152,FALSE,FALSE,NA,NA
"Charlottesville and Barcelona show the devastating consequences of hatred and extremism. Our thoughts are with the… https://t.co/HECOML2Pkn",FALSE,2822,NA,2017-08-17 20:47:10,TRUE,NA,"898285094569353216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",745,FALSE,FALSE,NA,NA
"Great trip to Lagos. So invigorated by the energy &amp; optimism of everyone here. Thx to our NG team for the warm hosp… https://t.co/EbTRxn5hQU",FALSE,2809,NA,2017-07-28 16:58:54,TRUE,NA,"890979890022850560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",726,FALSE,FALSE,NA,NA
